codigo,tipo,categoria,dia,finde,ano,hora,momento,distrito,X,Y
30462555,intento,intento,7.DOMINGO,SI,2003,1,0.MADRUGADA,BAYVIEW,-122.3925634,37.73687431
61380811,intento,intento,7.DOMINGO,SI,2006,1,0.MADRUGADA,BAYVIEW,-122.3977444,37.72993469
91324942,otros,cometido,7.DOMINGO,SI,2008,3,0.MADRUGADA,BAYVIEW,-122.397505,37.73765094
41300704,intento,intento,7.DOMINGO,SI,2004,11,1.MANANA,BAYVIEW,-122.3793486,37.73485433
30890699,asfixia,cometido,7.DOMINGO,SI,2003,19,2.TARDE,BAYVIEW,-122.3991281,37.75855949
60300157,intento,intento,7.DOMINGO,SI,2006,19,2.TARDE,BAYVIEW,-122.4063906,37.72888805
130097878,intento,intento,7.DOMINGO,SI,2013,19,2.TARDE,BAYVIEW,-122.3970892,37.75359879
70128165,intento,intento,7.DOMINGO,SI,2007,23,4.NOCHE,BAYVIEW,-122.3956603,37.72203709
90514867,intento,intento,7.DOMINGO,SI,2009,22,4.NOCHE,BAYVIEW,-122.3995844,37.74450296
90735881,intento,intento,7.DOMINGO,SI,2009,21,4.NOCHE,BAYVIEW,-122.4026911,37.76086603
150716020,intento,intento,7.DOMINGO,SI,2015,21,4.NOCHE,BAYVIEW,-122.3871886,37.73801277
40314980,intento,intento,4.JUEVES,NO,2004,0,0.MADRUGADA,BAYVIEW,-122.3803483,37.72882763
50784276,intento,intento,4.JUEVES,NO,2005,0,0.MADRUGADA,BAYVIEW,-122.3980042,37.71903318
61089041,intento,intento,4.JUEVES,NO,2006,1,0.MADRUGADA,BAYVIEW,-122.4023345,37.7414708
160708095,salto,cometido,4.JUEVES,NO,2016,4,0.MADRUGADA,BAYVIEW,-122.3883584,37.73530493
30092011,intento,intento,4.JUEVES,NO,2003,12,1.MANANA,BAYVIEW,-122.3871992,37.75610775
50842181,intento,intento,4.JUEVES,NO,2005,10,1.MANANA,BAYVIEW,-122.3821926,37.72988743
60261656,estrangulamiento,cometido,4.JUEVES,NO,2006,9,1.MANANA,BAYVIEW,-122.3844171,37.7302296
61088792,intento,intento,4.JUEVES,NO,2006,7,1.MANANA,BAYVIEW,-122.3884161,37.7191957
100163186,intento,intento,4.JUEVES,NO,2010,9,1.MANANA,BAYVIEW,-122.4103109,37.7304442
90988557,arma,cometido,4.JUEVES,NO,2009,18,2.TARDE,BAYVIEW,-122.405401,37.72914678
100860699,otros,cometido,4.JUEVES,NO,2010,16,2.TARDE,BAYVIEW,-122.3959256,37.76127416
120590246,intento,intento,4.JUEVES,NO,2012,14,2.TARDE,BAYVIEW,-122.4041247,37.72489658
61373684,intento,intento,4.JUEVES,NO,2006,23,4.NOCHE,BAYVIEW,-122.3963576,37.73033717
40156594,intento,intento,1.LUNES,NO,2004,0,0.MADRUGADA,BAYVIEW,-122.3916594,37.75260628
50541866,intento,intento,1.LUNES,NO,2005,2,0.MADRUGADA,BAYVIEW,-122.3759892,37.73015769
51053335,arma,cometido,1.LUNES,NO,2005,11,1.MANANA,BAYVIEW,-122.3885428,37.72878929
170762053,arma,cometido,1.LUNES,NO,2017,9,1.MANANA,BAYVIEW,-122.4008502,37.73408394
170782471,intento,intento,1.LUNES,NO,2017,9,1.MANANA,BAYVIEW,-122.3927758,37.73307817
110798563,intento,intento,1.LUNES,NO,2011,19,2.TARDE,BAYVIEW,-122.4008502,37.73408394
130188364,intento,intento,1.LUNES,NO,2013,18,2.TARDE,BAYVIEW,-122.4093464,37.72811494
160461152,intento,intento,1.LUNES,NO,2016,13,2.TARDE,BAYVIEW,-122.3884759,37.74152204
81232214,intento,intento,1.LUNES,NO,2008,20,4.NOCHE,BAYVIEW,-122.4045812,37.72598969
150015258,intento,intento,1.LUNES,NO,2015,23,4.NOCHE,BAYVIEW,-122.3926403,37.75254384
60021579,otros,cometido,2.MARTES,NO,2005,0,0.MADRUGADA,BAYVIEW,-122.391003,37.71978918
81313187,estrangulamiento,cometido,2.MARTES,NO,2008,0,0.MADRUGADA,BAYVIEW,-122.3931735,37.75891837
50289931,intento,intento,2.MARTES,NO,2005,7,1.MANANA,BAYVIEW,-122.3999333,37.73808422
70006301,estrangulamiento,cometido,2.MARTES,NO,2007,10,1.MANANA,BAYVIEW,-122.4078651,37.72717085
120405134,arma,cometido,2.MARTES,NO,2012,7,1.MANANA,BAYVIEW,-122.4105542,37.72986584
140332802,arma,cometido,2.MARTES,NO,2014,7,1.MANANA,BAYVIEW,-122.3993646,37.76818362
140461285,arma,cometido,2.MARTES,NO,2014,7,1.MANANA,BAYVIEW,-122.3919043,37.75515698
50918851,intento,intento,2.MARTES,NO,2005,15,2.TARDE,BAYVIEW,-122.3975901,37.73420934
81099105,laceracion,cometido,2.MARTES,NO,2008,18,2.TARDE,BAYVIEW,-122.3887231,37.73172629
81365752,intento,intento,2.MARTES,NO,2008,17,2.TARDE,BAYVIEW,-122.386285,37.73128969
110922938,intento,intento,2.MARTES,NO,2011,22,4.NOCHE,BAYVIEW,-122.3886619,37.76367804
140293470,intento,intento,2.MARTES,NO,2014,21,4.NOCHE,BAYVIEW,-122.3830851,37.73175234
30507292,estrangulamiento,cometido,3.MIERCOLES,NO,2003,18,2.TARDE,BAYVIEW,-122.3983447,37.76053009
100302130,intento,intento,3.MIERCOLES,NO,2010,19,2.TARDE,BAYVIEW,-122.4013995,37.70911172
130509760,arma,cometido,3.MIERCOLES,NO,2013,17,2.TARDE,BAYVIEW,-122.3943159,37.72450292
170405811,estrangulamiento,cometido,3.MIERCOLES,NO,2017,17,2.TARDE,BAYVIEW,-122.3807158,37.72960963
60660092,estrangulamiento,cometido,3.MIERCOLES,NO,2006,21,4.NOCHE,BAYVIEW,-122.4068252,37.74105498
70476102,intento,intento,3.MIERCOLES,NO,2007,22,4.NOCHE,BAYVIEW,-122.390459,37.75518672
100646615,estrangulamiento,cometido,3.MIERCOLES,NO,2010,20,4.NOCHE,BAYVIEW,-122.3906139,37.72334828
40467272,intento,intento,6.SABADO,SI,2004,1,0.MADRUGADA,BAYVIEW,-122.380291,37.7354367
140577622,intento,intento,6.SABADO,SI,2014,1,0.MADRUGADA,BAYVIEW,-122.3934899,37.73010934
150159179,intento,intento,6.SABADO,SI,2015,2,0.MADRUGADA,BAYVIEW,-122.3908725,37.73875195
30689618,intento,intento,6.SABADO,SI,2003,12,1.MANANA,BAYVIEW,-122.4164207,37.72821692
100498331,arma,cometido,6.SABADO,SI,2010,11,1.MANANA,BAYVIEW,-122.3761579,37.73229105
110572210,estrangulamiento,cometido,6.SABADO,SI,2011,10,1.MANANA,BAYVIEW,-122.4138302,37.72575458
30101690,intento,intento,6.SABADO,SI,2003,15,2.TARDE,BAYVIEW,-122.4029122,37.72580545
80339960,otros,cometido,6.SABADO,SI,2008,15,2.TARDE,BAYVIEW,-122.3784942,37.73040968
100566615,intento,intento,6.SABADO,SI,2010,14,2.TARDE,BAYVIEW,-122.4100225,37.72728559
120803130,otros,cometido,6.SABADO,SI,2012,18,2.TARDE,BAYVIEW,-122.3908725,37.73875195
130116412,intento,intento,6.SABADO,SI,2013,19,2.TARDE,BAYVIEW,-122.3915492,37.7191792
60378364,intento,intento,6.SABADO,SI,2006,22,4.NOCHE,BAYVIEW,-122.3887231,37.73172629
80966789,intento,intento,5.VIERNES,NO,2008,3,0.MADRUGADA,BAYVIEW,-122.3927758,37.73307817
31078234,intento,intento,5.VIERNES,NO,2003,10,1.MANANA,BAYVIEW,-122.4159267,37.72701554
70118310,arma,cometido,5.VIERNES,NO,2007,7,1.MANANA,BAYVIEW,-122.4125238,37.7293511
80885355,intento,intento,5.VIERNES,NO,2008,10,1.MANANA,BAYVIEW,-122.3794814,37.73651645
90082858,intento,intento,5.VIERNES,NO,2009,10,1.MANANA,BAYVIEW,-122.3901504,37.72700062
160390943,estrangulamiento,cometido,5.VIERNES,NO,2016,11,1.MANANA,BAYVIEW,-122.4051125,37.7299591
30342888,estrangulamiento,cometido,5.VIERNES,NO,2003,19,2.TARDE,BAYVIEW,-122.3969241,37.71104219
31311482,estrangulamiento,cometido,5.VIERNES,NO,2003,15,2.TARDE,BAYVIEW,-122.4034444,37.74257078
130196254,intento,intento,5.VIERNES,NO,2013,14,2.TARDE,BAYVIEW,-122.3862046,37.73137907
140943891,intento,intento,5.VIERNES,NO,2014,13,2.TARDE,BAYVIEW,-122.3968075,37.73543929
161041369,intento,intento,5.VIERNES,NO,2016,13,2.TARDE,BAYVIEW,-122.4054951,37.73428666
60051491,intento,intento,5.VIERNES,NO,2006,21,4.NOCHE,BAYVIEW,-122.4092212,37.73139283
101138249,intento,intento,5.VIERNES,NO,2010,20,4.NOCHE,BAYVIEW,-122.3955133,37.75361785
80169472,intento,intento,7.DOMINGO,SI,2008,0,0.MADRUGADA,CENTRAL,-122.4066294,37.80420685
150759456,salto,cometido,7.DOMINGO,SI,2015,1,0.MADRUGADA,CENTRAL,-122.4080147,37.79669972
40327717,intento,intento,7.DOMINGO,SI,2004,10,1.MANANA,CENTRAL,-122.4107742,37.80843502
51310721,salto,cometido,7.DOMINGO,SI,2005,12,1.MANANA,CENTRAL,-122.4090163,37.79094214
100844994,intento,intento,7.DOMINGO,SI,2010,12,1.MANANA,CENTRAL,-122.4127629,37.79276353
110413238,intento,intento,7.DOMINGO,SI,2011,11,1.MANANA,CENTRAL,-122.4120324,37.78788549
121032289,intento,intento,7.DOMINGO,SI,2012,9,1.MANANA,CENTRAL,-122.4042825,37.79822493
160825780,arma,cometido,7.DOMINGO,SI,2016,7,1.MANANA,CENTRAL,-122.4172733,37.78614939
160945253,estrangulamiento,cometido,7.DOMINGO,SI,2016,11,1.MANANA,CENTRAL,-122.4200539,37.80452681
170268910,arma,cometido,7.DOMINGO,SI,2017,9,1.MANANA,CENTRAL,-122.4121114,37.78817973
130652789,estrangulamiento,cometido,7.DOMINGO,SI,2013,16,2.TARDE,CENTRAL,-122.4077287,37.79413813
140202073,arma,cometido,7.DOMINGO,SI,2014,13,2.TARDE,CENTRAL,-122.4172733,37.78614939
150453705,intento,intento,7.DOMINGO,SI,2015,18,2.TARDE,CENTRAL,-122.4182393,37.79093323
150671929,intento,intento,7.DOMINGO,SI,2015,18,2.TARDE,CENTRAL,-122.4082642,37.79221047
150807663,laceracion,cometido,7.DOMINGO,SI,2015,16,2.TARDE,CENTRAL,-122.4140953,37.79038469
61022477,intento,intento,7.DOMINGO,SI,2006,20,4.NOCHE,CENTRAL,-122.4116792,37.78740283
110192200,intento,intento,7.DOMINGO,SI,2011,21,4.NOCHE,CENTRAL,-122.4143576,37.79301225
120101837,intento,intento,7.DOMINGO,SI,2012,23,4.NOCHE,CENTRAL,-122.4194684,37.7986055
150826851,intento,intento,7.DOMINGO,SI,2015,20,4.NOCHE,CENTRAL,-122.4195936,37.79918612
31331850,intento,intento,4.JUEVES,NO,2003,1,0.MADRUGADA,CENTRAL,-122.4169389,37.79194934
50989846,intento,intento,4.JUEVES,NO,2005,0,0.MADRUGADA,CENTRAL,-122.3964219,37.79414474
51352701,intento,intento,4.JUEVES,NO,2005,5,0.MADRUGADA,CENTRAL,-122.4039157,37.79053899
120131066,intento,intento,4.JUEVES,NO,2012,0,0.MADRUGADA,CENTRAL,-122.4122971,37.79116786
130187190,estrangulamiento,cometido,4.JUEVES,NO,2013,0,0.MADRUGADA,CENTRAL,-122.4136544,37.79327153
150330846,salto,cometido,4.JUEVES,NO,2015,4,0.MADRUGADA,CENTRAL,-122.4073779,37.7932242
41396628,intento,intento,4.JUEVES,NO,2004,8,1.MANANA,CENTRAL,-122.4102654,37.79741867
41424467,intento,intento,4.JUEVES,NO,2004,6,1.MANANA,CENTRAL,-122.4158219,37.78729329
61089687,intento,intento,4.JUEVES,NO,2006,11,1.MANANA,CENTRAL,-122.4093905,37.79342862
70192778,estrangulamiento,cometido,4.JUEVES,NO,2007,11,1.MANANA,CENTRAL,-122.405284,37.79655105
80455124,salto,cometido,4.JUEVES,NO,2008,7,1.MANANA,CENTRAL,-122.4020294,37.79191259
40001999,intento,intento,4.JUEVES,NO,2004,15,2.TARDE,CENTRAL,-122.416032,37.80380956
40001999,intento,intento,4.JUEVES,NO,2004,15,2.TARDE,CENTRAL,-122.416032,37.80380956
50617172,intento,intento,4.JUEVES,NO,2005,13,2.TARDE,CENTRAL,-122.4060218,37.78864912
61144316,salto,cometido,4.JUEVES,NO,2006,17,2.TARDE,CENTRAL,-122.4170443,37.78959528
61177527,estrangulamiento,cometido,4.JUEVES,NO,2006,13,2.TARDE,CENTRAL,-122.4158438,37.78740177
90453168,intento,intento,4.JUEVES,NO,2009,22,4.NOCHE,CENTRAL,-122.4117987,37.7880282
140831923,intento,intento,4.JUEVES,NO,2014,21,4.NOCHE,CENTRAL,-122.4184292,37.79186551
50799281,intento,intento,1.LUNES,NO,2005,5,0.MADRUGADA,CENTRAL,-122.4176729,37.78812427
170205558,intento,intento,1.LUNES,NO,2017,1,0.MADRUGADA,CENTRAL,-122.4184062,37.79175718
80843400,arma,cometido,1.LUNES,NO,2008,11,1.MANANA,CENTRAL,-122.4144922,37.7936836
90170061,otros,cometido,1.LUNES,NO,2009,8,1.MANANA,CENTRAL,-122.4041728,37.8038752
90588022,asfixia,cometido,1.LUNES,NO,2009,8,1.MANANA,CENTRAL,-122.4118735,37.79671089
100293335,intento,intento,1.LUNES,NO,2010,11,1.MANANA,CENTRAL,-122.405284,37.79655105
110398323,arma,cometido,1.LUNES,NO,2011,12,1.MANANA,CENTRAL,-122.4071424,37.79235432
110778690,intento,intento,1.LUNES,NO,2011,9,1.MANANA,CENTRAL,-122.4071145,37.78990198
141074487,intento,intento,1.LUNES,NO,2014,12,1.MANANA,CENTRAL,-122.4108456,37.79231587
160198731,arma,cometido,1.LUNES,NO,2016,9,1.MANANA,CENTRAL,-122.4133591,37.80407524
30198750,intento,intento,1.LUNES,NO,2003,18,2.TARDE,CENTRAL,-122.412528,37.80066068
30808482,intento,intento,1.LUNES,NO,2003,13,2.TARDE,CENTRAL,-122.4182198,37.79082447
50545379,intento,intento,1.LUNES,NO,2005,14,2.TARDE,CENTRAL,-122.4040802,37.79965584
60970603,intento,intento,1.LUNES,NO,2006,16,2.TARDE,CENTRAL,-122.4038466,37.78982842
61053143,intento,intento,1.LUNES,NO,2006,18,2.TARDE,CENTRAL,-122.4153487,37.78885421
71188649,salto,cometido,1.LUNES,NO,2007,18,2.TARDE,CENTRAL,-122.4078224,37.79766877
90840935,intento,intento,1.LUNES,NO,2009,16,2.TARDE,CENTRAL,-122.4071522,37.79036558
120521508,intento,intento,1.LUNES,NO,2012,16,2.TARDE,CENTRAL,-122.4193593,37.80483844
120956949,salto,cometido,1.LUNES,NO,2012,17,2.TARDE,CENTRAL,-122.4098045,37.79092861
130350698,intento,intento,1.LUNES,NO,2013,16,2.TARDE,CENTRAL,-122.4080147,37.79669972
151079574,intento,intento,1.LUNES,NO,2015,15,2.TARDE,CENTRAL,-122.4062037,37.78958498
160196848,intento,intento,1.LUNES,NO,2016,14,2.TARDE,CENTRAL,-122.400216,37.79480303
160483946,otros,cometido,1.LUNES,NO,2016,13,2.TARDE,CENTRAL,-122.4108091,37.79977128
31087417,salto,cometido,1.LUNES,NO,2003,23,4.NOCHE,CENTRAL,-122.4176729,37.78812427
40016772,intento,intento,1.LUNES,NO,2004,21,4.NOCHE,CENTRAL,-122.4168031,37.7877118
71085443,intento,intento,1.LUNES,NO,2007,22,4.NOCHE,CENTRAL,-122.4103376,37.80651288
80327006,arma,cometido,1.LUNES,NO,2008,20,4.NOCHE,CENTRAL,-122.4184268,37.80206108
120957624,arma,cometido,1.LUNES,NO,2012,22,4.NOCHE,CENTRAL,-122.4112592,37.78978942
170064348,intento,intento,1.LUNES,NO,2017,23,4.NOCHE,CENTRAL,-122.4178608,37.80554039
170126788,salto,cometido,1.LUNES,NO,2017,20,4.NOCHE,CENTRAL,-122.3981877,37.79671489
110818763,salto,cometido,2.MARTES,NO,2011,5,0.MADRUGADA,CENTRAL,-122.4093905,37.79342862
180263659,otros,cometido,2.MARTES,NO,2018,5,0.MADRUGADA,CENTRAL,-122.3964219,37.79414474
40938057,intento,intento,2.MARTES,NO,2004,11,1.MANANA,CENTRAL,-122.4080147,37.79669972
120918682,estrangulamiento,cometido,2.MARTES,NO,2012,9,1.MANANA,CENTRAL,-122.4074419,37.7984736
141096992,salto,cometido,2.MARTES,NO,2014,12,1.MANANA,CENTRAL,-122.4127773,37.78683439
150788198,intento,intento,2.MARTES,NO,2015,12,1.MANANA,CENTRAL,-122.4140108,37.786677
30114687,otros,cometido,2.MARTES,NO,2003,16,2.TARDE,CENTRAL,-122.4120691,37.78807386
90845361,intento,intento,2.MARTES,NO,2009,18,2.TARDE,CENTRAL,-122.4143543,37.80310898
120088213,arma,cometido,2.MARTES,NO,2012,19,2.TARDE,CENTRAL,-122.4179574,37.79414265
131021272,salto,cometido,2.MARTES,NO,2013,18,2.TARDE,CENTRAL,-122.3964219,37.79414474
140083243,intento,intento,2.MARTES,NO,2014,14,2.TARDE,CENTRAL,-122.4112997,37.79385378
140251785,intento,intento,2.MARTES,NO,2014,17,2.TARDE,CENTRAL,-122.3973737,37.79533383
160681861,arma,cometido,2.MARTES,NO,2016,17,2.TARDE,CENTRAL,-122.3981877,37.79671489
30981721,arma,cometido,2.MARTES,NO,2003,21,4.NOCHE,CENTRAL,-122.412907,37.78957836
110177462,arma,cometido,2.MARTES,NO,2011,20,4.NOCHE,CENTRAL,-122.413062,37.80331214
140166883,salto,cometido,2.MARTES,NO,2014,23,4.NOCHE,CENTRAL,-122.4078224,37.79766877
40543101,salto,cometido,3.MIERCOLES,NO,2004,5,0.MADRUGADA,CENTRAL,-122.4048478,37.79510065
90047658,estrangulamiento,cometido,3.MIERCOLES,NO,2009,0,0.MADRUGADA,CENTRAL,-122.408389,37.80102679
150790450,estrangulamiento,cometido,3.MIERCOLES,NO,2015,0,0.MADRUGADA,CENTRAL,-122.3972137,37.79456387
31490832,otros,cometido,3.MIERCOLES,NO,2003,11,1.MANANA,CENTRAL,-122.3964219,37.79414474
101153548,asfixia,cometido,3.MIERCOLES,NO,2010,10,1.MANANA,CENTRAL,-122.4003875,37.8025736
110100297,estrangulamiento,cometido,3.MIERCOLES,NO,2011,11,1.MANANA,CENTRAL,-122.405284,37.79655105
111018647,estrangulamiento,cometido,3.MIERCOLES,NO,2011,10,1.MANANA,CENTRAL,-122.412907,37.78957836
120287788,arma,cometido,3.MIERCOLES,NO,2012,6,1.MANANA,CENTRAL,-122.4164217,37.79862839
161013186,intento,intento,3.MIERCOLES,NO,2016,8,1.MANANA,CENTRAL,-122.4142668,37.80463488
40456833,otros,cometido,3.MIERCOLES,NO,2004,15,2.TARDE,CENTRAL,-122.4137051,37.78906405
91255535,arma,cometido,3.MIERCOLES,NO,2009,15,2.TARDE,CENTRAL,-122.4005171,37.7963439
160665934,asfixia,cometido,3.MIERCOLES,NO,2016,19,2.TARDE,CENTRAL,-122.4098045,37.79092861
41287845,estrangulamiento,cometido,3.MIERCOLES,NO,2004,22,4.NOCHE,CENTRAL,-122.4118842,37.80513701
60953007,intento,intento,3.MIERCOLES,NO,2006,21,4.NOCHE,CENTRAL,-122.4126581,37.7878065
150401118,salto,cometido,3.MIERCOLES,NO,2015,23,4.NOCHE,CENTRAL,-122.4126631,37.80063555
31395351,intento,intento,6.SABADO,SI,2003,4,0.MADRUGADA,CENTRAL,-122.411857,37.78832354
40982929,intento,intento,6.SABADO,SI,2004,6,1.MANANA,CENTRAL,-122.420325,37.79927871
41457151,salto,cometido,6.SABADO,SI,2004,12,1.MANANA,CENTRAL,-122.4071522,37.79036558
60642501,intento,intento,6.SABADO,SI,2006,10,1.MANANA,CENTRAL,-122.4109048,37.78802939
60989701,intento,intento,6.SABADO,SI,2006,6,1.MANANA,CENTRAL,-122.4130959,37.7905117
80675617,intento,intento,6.SABADO,SI,2008,10,1.MANANA,CENTRAL,-122.4152963,37.79306214
90631091,estrangulamiento,cometido,6.SABADO,SI,2009,7,1.MANANA,CENTRAL,-122.4111816,37.79327512
120017319,salto,cometido,6.SABADO,SI,2012,7,1.MANANA,CENTRAL,-122.4048478,37.79510065
120535292,intento,intento,6.SABADO,SI,2012,6,1.MANANA,CENTRAL,-122.4068973,37.7960496
160355016,estrangulamiento,cometido,6.SABADO,SI,2016,9,1.MANANA,CENTRAL,-122.4207683,37.80807391
160402833,asfixia,cometido,6.SABADO,SI,2016,10,1.MANANA,CENTRAL,-122.4169491,37.79952365
70098449,asfixia,cometido,6.SABADO,SI,2007,15,2.TARDE,CENTRAL,-122.4152963,37.79306214
110112797,estrangulamiento,cometido,6.SABADO,SI,2011,19,2.TARDE,CENTRAL,-122.4041954,37.79122552
150450739,intento,intento,6.SABADO,SI,2015,19,2.TARDE,CENTRAL,-122.4139888,37.78656854
170957630,estrangulamiento,cometido,6.SABADO,SI,2017,14,2.TARDE,CENTRAL,-122.4073545,37.79179264
71132561,intento,intento,6.SABADO,SI,2007,23,4.NOCHE,CENTRAL,-122.4146289,37.79366636
80092550,intento,intento,6.SABADO,SI,2008,23,4.NOCHE,CENTRAL,-122.4173928,37.79097412
100633979,salto,cometido,6.SABADO,SI,2010,23,4.NOCHE,CENTRAL,-122.4083843,37.78782711
120298105,salto,cometido,6.SABADO,SI,2012,21,4.NOCHE,CENTRAL,-122.4054115,37.79532931
141049010,salto,cometido,6.SABADO,SI,2014,22,4.NOCHE,CENTRAL,-122.4068865,37.78873458
150451492,intento,intento,6.SABADO,SI,2015,23,4.NOCHE,CENTRAL,-122.4098045,37.79092861
71198911,intento,intento,5.VIERNES,NO,2007,1,0.MADRUGADA,CENTRAL,-122.4112592,37.78978942
71199016,intento,intento,5.VIERNES,NO,2007,1,0.MADRUGADA,CENTRAL,-122.4096364,37.79010771
80035914,intento,intento,5.VIERNES,NO,2008,4,0.MADRUGADA,CENTRAL,-122.4113165,37.796397
90532057,arma,cometido,5.VIERNES,NO,2009,3,0.MADRUGADA,CENTRAL,-122.3964219,37.79414474
31136575,intento,intento,5.VIERNES,NO,2003,12,1.MANANA,CENTRAL,-122.4221994,37.80643511
101116198,estrangulamiento,cometido,5.VIERNES,NO,2010,12,1.MANANA,CENTRAL,-122.4063704,37.79651153
130864241,asfixia,cometido,5.VIERNES,NO,2013,12,1.MANANA,CENTRAL,-122.4172733,37.78614939
140217113,salto,cometido,5.VIERNES,NO,2014,11,1.MANANA,CENTRAL,-122.3964219,37.79414474
170532389,salto,cometido,5.VIERNES,NO,2017,10,1.MANANA,CENTRAL,-122.4055007,37.79007913
50108911,asfixia,cometido,5.VIERNES,NO,2005,15,2.TARDE,CENTRAL,-122.4091648,37.79761461
70196413,estrangulamiento,cometido,5.VIERNES,NO,2007,13,2.TARDE,CENTRAL,-122.4116124,37.78707114
70971475,intento,intento,5.VIERNES,NO,2007,18,2.TARDE,CENTRAL,-122.4112592,37.78978942
80252691,intento,intento,5.VIERNES,NO,2008,17,2.TARDE,CENTRAL,-122.4075854,37.8054719
90294871,intento,intento,5.VIERNES,NO,2009,19,2.TARDE,CENTRAL,-122.4061904,37.80132355
90294871,intento,intento,5.VIERNES,NO,2009,19,2.TARDE,CENTRAL,-122.4061904,37.80132355
90294871,intento,intento,5.VIERNES,NO,2009,19,2.TARDE,CENTRAL,-122.4061904,37.80132355
140451690,intento,intento,5.VIERNES,NO,2014,15,2.TARDE,CENTRAL,-122.4111355,37.80587011
150535591,salto,cometido,5.VIERNES,NO,2015,17,2.TARDE,CENTRAL,-122.4054908,37.793979
150927794,estrangulamiento,cometido,5.VIERNES,NO,2015,18,2.TARDE,CENTRAL,-122.4142014,37.78761094
170776844,arma,cometido,5.VIERNES,NO,2017,19,2.TARDE,CENTRAL,-122.4142634,37.80319187
100331214,intento,intento,5.VIERNES,NO,2010,23,4.NOCHE,CENTRAL,-122.4148489,37.79544997
120574193,estrangulamiento,cometido,5.VIERNES,NO,2012,22,4.NOCHE,CENTRAL,-122.416033,37.78833512
140966257,intento,intento,5.VIERNES,NO,2014,20,4.NOCHE,CENTRAL,-122.3981877,37.79671489
30888581,intento,intento,7.DOMINGO,SI,2003,3,0.MADRUGADA,INGLESIDE,-122.4171448,37.71215029
71259375,laceracion,cometido,7.DOMINGO,SI,2007,5,0.MADRUGADA,INGLESIDE,-122.451107,37.71146166
110895818,intento,intento,7.DOMINGO,SI,2011,1,0.MADRUGADA,INGLESIDE,-122.4361945,37.72272704
120139418,intento,intento,7.DOMINGO,SI,2012,4,0.MADRUGADA,INGLESIDE,-122.4099743,37.74335244
151075726,intento,intento,7.DOMINGO,SI,2015,3,0.MADRUGADA,INGLESIDE,-122.437806,37.72054764
70281694,intento,intento,7.DOMINGO,SI,2007,10,1.MANANA,INGLESIDE,-122.4422264,37.71507471
70334469,intento,intento,7.DOMINGO,SI,2007,11,1.MANANA,INGLESIDE,-122.4347328,37.71186377
70611461,intento,intento,7.DOMINGO,SI,2007,9,1.MANANA,INGLESIDE,-122.4305781,37.73003789
80626115,intento,intento,7.DOMINGO,SI,2008,9,1.MANANA,INGLESIDE,-122.4328649,37.74645302
120160316,intento,intento,7.DOMINGO,SI,2012,9,1.MANANA,INGLESIDE,-122.4383904,37.71851133
31290030,intento,intento,7.DOMINGO,SI,2003,14,2.TARDE,INGLESIDE,-122.420891,37.71209207
60220533,intento,intento,7.DOMINGO,SI,2006,19,2.TARDE,INGLESIDE,-122.4080528,37.70904084
80225864,intento,intento,7.DOMINGO,SI,2008,15,2.TARDE,INGLESIDE,-122.443376,37.71853892
100591509,arma,cometido,7.DOMINGO,SI,2010,14,2.TARDE,INGLESIDE,-122.4366338,37.72582585
150011212,intento,intento,7.DOMINGO,SI,2015,19,2.TARDE,INGLESIDE,-122.4578129,37.73081113
150367178,estrangulamiento,cometido,7.DOMINGO,SI,2015,13,2.TARDE,INGLESIDE,-122.4126111,37.71232207
150826629,intento,intento,7.DOMINGO,SI,2015,19,2.TARDE,INGLESIDE,-122.417108,37.71225618
170353806,intento,intento,7.DOMINGO,SI,2017,13,2.TARDE,INGLESIDE,-122.4401031,37.72084765
40445109,intento,intento,7.DOMINGO,SI,2004,23,4.NOCHE,INGLESIDE,-122.4467844,37.7396409
160637422,intento,intento,7.DOMINGO,SI,2016,21,4.NOCHE,INGLESIDE,-122.4439716,37.72001854
170478341,estrangulamiento,cometido,7.DOMINGO,SI,2017,21,4.NOCHE,INGLESIDE,-122.4413057,37.71180104
30151366,intento,intento,4.JUEVES,NO,2003,0,0.MADRUGADA,INGLESIDE,-122.4424016,37.71080353
80007139,salto,cometido,4.JUEVES,NO,2008,0,0.MADRUGADA,INGLESIDE,-122.426636,37.7363217
90771982,intento,intento,4.JUEVES,NO,2009,1,0.MADRUGADA,INGLESIDE,-122.4091291,37.71086302
101073407,intento,intento,4.JUEVES,NO,2010,0,0.MADRUGADA,INGLESIDE,-122.4102531,37.7141402
130635729,intento,intento,4.JUEVES,NO,2013,5,0.MADRUGADA,INGLESIDE,-122.435917,37.72983713
140065746,intento,intento,4.JUEVES,NO,2014,0,0.MADRUGADA,INGLESIDE,-122.4359468,37.74676398
70754419,intento,intento,4.JUEVES,NO,2007,9,1.MANANA,INGLESIDE,-122.4216215,37.74683674
81294076,intento,intento,4.JUEVES,NO,2008,7,1.MANANA,INGLESIDE,-122.4441094,37.71659553
90851192,arma,cometido,4.JUEVES,NO,2009,7,1.MANANA,INGLESIDE,-122.4314374,37.74622429
140920350,estrangulamiento,cometido,4.JUEVES,NO,2014,6,1.MANANA,INGLESIDE,-122.427734,37.71811814
150510957,estrangulamiento,cometido,4.JUEVES,NO,2015,8,1.MANANA,INGLESIDE,-122.4239263,37.73810821
