"","Continent","Disturbance","Order","Family","Scientific.name","Common.name","FID","log.fid"
"910","Europe","Pedestrian","Passeriformes","Motacillidae ","Anthus trivialis","tree pipit",13.28,1.123198075032
"911","Europe","Pedestrian","Passeriformes","Motacillidae ","Anthus trivialis","tree pipit",10.19,1.00817418400643
"912","Europe","Pedestrian","Passeriformes","Motacillidae ","Anthus trivialis ","tree pipit",13.28,1.123198075032
"913","Europe","Pedestrian","Passeriformes","Muscicapidae","Erithecus rubecula","European robin ",7,0.845098040014257
"914","Europe","Pedestrian","Passeriformes","Muscicapidae","Erithecus rubecula","European robin ",5.1,0.707570176097936
"915","Europe","Pedestrian","Passeriformes","Muscicapidae","Monticola saxatilis","common rock thrush",16.67,1.22193559982801
"916","Europe","Pedestrian","Passeriformes","Muscicapidae ","Erithacus rubecula","European robin ",11.1,1.04532297878666
"917","Europe","Pedestrian","Passeriformes","Muscicapidae ","Erithacus rubecula","European robin ",4.99,0.69810054562339
"918","Europe","Pedestrian","Passeriformes","Muscicapidae ","Erithacus rubecula","European robin ",5.43,0.734799829588847
"919","Europe","Pedestrian","Passeriformes","Muscicapidae ","Erithacus rubecula","European robin ",5.13,0.710117365111816
"920","Europe","Pedestrian","Passeriformes","Muscicapidae ","Erithacus rubecula ","European robin ",5.43,0.734799829588847
"921","Europe","Pedestrian","Passeriformes","Muscicapidae ","Ficedula hypoleuca ","European pied flycatcher",5.39,0.731588765186739
"922","Europe","Pedestrian","Passeriformes","Muscicapidae ","Ficedula hypoleuca ","European pied flycatcher",5.39,0.731588765186739
"923","Europe","Pedestrian","Passeriformes","Muscicapidae ","Ficedula hypoleuca ","European pied flycatcher",5.39,0.731588765186739
"924","Europe","Pedestrian","Passeriformes","Muscicapidae ","Luscinia luscinia ","thrush nightingale",15.89,1.20112389720738
"925","Europe","Pedestrian","Passeriformes","Muscicapidae ","Luscinia luscinia ","thrush nightingale",15.89,1.20112389720738
"926","Europe","Pedestrian","Passeriformes","Muscicapidae ","Luscinia megarhynchos","common nightingale",8.16,0.911690158753861
"927","Europe","Pedestrian","Passeriformes","Muscicapidae ","Muscicapa striata","spotted flycatcher",8.5,0.929418925714293
"928","Europe","Pedestrian","Passeriformes","Muscicapidae ","Muscicapa striata","spotted flycatcher",8.5,0.929418925714293
"929","Europe","Pedestrian","Passeriformes","Muscicapidae ","Muscicapa striata","spotted flycatcher",8.5,0.929418925714293
"930","Europe","Pedestrian","Passeriformes","Muscicapidae ","Muscicapa striata ","spotted flycatcher",8.5,0.929418925714293
"931","Europe","Pedestrian","Passeriformes","Muscicapidae ","Oenanthe oenanthe","northern wheatear",16.25,1.21085336531489
"932","Europe","Pedestrian","Passeriformes","Muscicapidae ","Oenanthe oenanthe","northern wheatear",15.8,1.19865708695442
"933","Europe","Pedestrian","Passeriformes","Muscicapidae ","Oenanthe oenanthe ","northern wheatear",14.67,1.16643011384328
"934","Europe","Pedestrian","Passeriformes","Muscicapidae ","Phoenicurus ochruros","black redstart",6.95,0.841984804590114
"935","Europe","Pedestrian","Passeriformes","Muscicapidae ","Phoenicurus ochruros ","black redstart",6.78,0.831229693867063
"936","Europe","Pedestrian","Passeriformes","Muscicapidae ","Phoenicurus ochruros ","black redstart",7,0.845098040014257
"937","Europe","Pedestrian","Passeriformes","Muscicapidae ","Phoenicurus phoenicurus","common redstart",9.1,0.959041392321094
"938","Europe","Pedestrian","Passeriformes","Muscicapidae ","Phoenicurus phoenicurus ","common redstart",9.1,0.959041392321094
"939","Europe","Pedestrian","Passeriformes","Muscicapidae ","Phoenicurus phoenicurus ","common redstart",9.03,0.955687750313506
"940","Europe","Pedestrian","Passeriformes","Muscicapidae ","Phoenicurus phoenicurus ","common redstart",9.03,0.955687750313506
"941","Europe","Pedestrian","Passeriformes","Muscicapidae ","Saxicola rubetra","whinchat",16.65,1.22141423784234
"942","Europe","Pedestrian","Passeriformes","Muscicapidae ","Saxicola rubetra ","whinchat",17.26,1.23704079137919
"943","Europe","Pedestrian","Passeriformes","Muscicapidae ","Saxicola rubetra ","whinchat",17.26,1.23704079137919
"944","Europe","Pedestrian","Passeriformes","Muscicapidae ","Saxicola rubetra ","whinchat",17.26,1.23704079137919
"945","Europe","Pedestrian","Passeriformes","Muscicapidae ","Saxicola torquata","African stonechat",9.14,0.960946195733831
"946","Europe","Pedestrian","Passeriformes","Oriolidae ","Oriolus oriolus","Eurasian golden oriole",39.67,1.59846220047415
"947","Europe","Pedestrian","Passeriformes","Paridae ","Parus ater","coal tit ",5.09,0.706717782336759
"948","Europe","Pedestrian","Passeriformes","Paridae ","Parus ater","coal tit ",5.55,0.744292983122676
"949","Europe","Pedestrian","Passeriformes","Paridae ","Parus ater ","coal tit ",3.4,0.531478917042255
"950","Europe","Pedestrian","Passeriformes","Paridae ","Parus ater ","coal tit ",5.09,0.706717782336759
"951","Europe","Pedestrian","Passeriformes","Paridae ","Parus ater ","coal tit ",5.09,0.706717782336759
"952","Europe","Pedestrian","Passeriformes","Paridae ","Parus caeruleus","European blue tit ",4.8,0.681241237375587
"953","Europe","Pedestrian","Passeriformes","Paridae ","Parus caeruleus","European blue tit ",5.2,0.716003343634799
"954","Europe","Pedestrian","Passeriformes","Paridae ","Parus caeruleus","European blue tit ",5.7,0.755874855672491
"955","Europe","Pedestrian","Passeriformes","Paridae ","Parus caeruleus","European blue tit ",5.54,0.74350976472843
"956","Europe","Pedestrian","Passeriformes","Paridae ","Parus caeruleus ","European blue tit ",6.9,0.838849090737255
"957","Europe","Pedestrian","Passeriformes","Paridae ","Parus caeruleus ","European blue tit ",6.12,0.786751422145561
"958","Europe","Pedestrian","Passeriformes","Paridae ","Parus caeruleus ","European blue tit ",6.12,0.786751422145561
"959","Europe","Pedestrian","Passeriformes","Paridae ","Parus cristatus","crested tit",6.08,0.783903579272735
"960","Europe","Pedestrian","Passeriformes","Paridae ","Parus cristatus","crested tit",6.32,0.800717078282385
"961","Europe","Pedestrian","Passeriformes","Paridae ","Parus cristatus ","crested tit",6.08,0.783903579272735
"962","Europe","Pedestrian","Passeriformes","Paridae ","Parus major","great tit ",5.9,0.770852011642144
"963","Europe","Pedestrian","Passeriformes","Paridae ","Parus major","great tit ",5.6,0.7481880270062
"964","Europe","Pedestrian","Passeriformes","Paridae ","Parus major","great tit ",5.32,0.725911632295048
"965","Europe","Pedestrian","Passeriformes","Paridae ","Parus major","great tit ",5.22,0.717670503002262
"966","Europe","Pedestrian","Passeriformes","Paridae ","Parus major ","great tit ",5.59,0.747411807886423
"967","Europe","Pedestrian","Passeriformes","Paridae ","Parus major ","great tit ",5.59,0.747411807886423
"968","Europe","Pedestrian","Passeriformes","Paridae ","Parus palustris","marsh tit",6.88,0.837588438235511
"969","Europe","Pedestrian","Passeriformes","Paridae ","Parus palustris","marsh tit",5.59,0.747411807886423
"970","Europe","Pedestrian","Passeriformes","Paridae ","Parus palustris ","marsh tit",7.14,0.853698211776174
"971","Europe","Pedestrian","Passeriformes","Paridae ","Parus palustris ","marsh tit",7.14,0.853698211776174
"972","Europe","Pedestrian","Passeriformes","Phylloscopidae","Phylloscopus bonelli","western Bonelli's warbler ",4.95,0.694605198933569
"973","Europe","Pedestrian","Passeriformes","Phylloscopidae","Phylloscopus collybita","Eurasian chiffchaff ",6.79,0.831869774280502
"974","Europe","Pedestrian","Passeriformes","Phylloscopidae","Phylloscopus collybita","Eurasian chiffchaff ",6.71,0.826722520168992
"975","Europe","Pedestrian","Passeriformes","Phylloscopidae","Phylloscopus collybita","Eurasian chiffchaff ",6.49,0.812244696800369
"976","Europe","Pedestrian","Passeriformes","Phylloscopidae","Phylloscopus trochilus","willow warbler",6.28,0.797959643737196
"977","Europe","Pedestrian","Passeriformes","Phylloscopidae","Phylloscopus trochilus ","willow warbler",8.01,0.903632516084238
"978","Europe","Pedestrian","Passeriformes","Phylloscopidae","Phylloscopus trochilus ","willow warbler",8.49,0.928907690243953
"979","Europe","Pedestrian","Passeriformes","Phylloscopidae","Phylloscopus trochilus ","willow warbler",8.49,0.928907690243953
"980","Europe","Pedestrian","Passeriformes","Prunellidae","Prunella modularis","dunnock ",9.2,0.963787827345555
"981","Europe","Pedestrian","Passeriformes","Prunellidae","Prunella modularis","dunnock ",6.1,0.785329835010767
"982","Europe","Pedestrian","Passeriformes","Prunellidae","Prunella modularis","dunnock ",5.09,0.706717782336759
"983","Europe","Pedestrian","Passeriformes","Prunellidae","Prunella modularis","dunnock ",5.51,0.741151598851785
"984","Europe","Pedestrian","Passeriformes","Prunellidae","Prunella modularis","dunnock ",5.08,0.705863712283919
"985","Europe","Pedestrian","Passeriformes","Prunellidae","Prunella modularis ","dunnock ",5.51,0.741151598851785
"986","Europe","Pedestrian","Passeriformes","Regulidae ","Regulus ignicapillus","common firecrest",5.25,0.720159303405957
"987","Europe","Pedestrian","Passeriformes","Regulidae ","Regulus regulus","goldcrest",4.07,0.60959440922522
"988","Europe","Pedestrian","Passeriformes","Regulidae ","Regulus regulus","goldcrest",4.01,0.603144372620182
"989","Europe","Pedestrian","Passeriformes","Regulidae ","Regulus regulus","goldcrest",4.49,0.652246341003323
"990","Europe","Pedestrian","Passeriformes","Regulidae ","Regulus regulus ","goldcrest",4.01,0.603144372620182
"991","Europe","Pedestrian","Passeriformes","Remizidae","Remiz pendulinus","Eurasian penduline tit",6.17,0.790285164033242
"992","Europe","Pedestrian","Passeriformes","Sittidae","Sitta europaea","Eurasian nuthatch",6.59,0.81888541459401
"993","Europe","Pedestrian","Passeriformes","Sittidae","Sitta europaea ","Eurasian nuthatch",7.58,0.879669205632054
"994","Europe","Pedestrian","Passeriformes","Sittidae","Sitta europaea ","Eurasian nuthatch",7.63,0.882524537954881
"995","Europe","Pedestrian","Passeriformes","Sittidae","Sitta europaea ","Eurasian nuthatch",7.63,0.882524537954881
"996","Europe","Pedestrian","Passeriformes","Sturnidae ","Sturnus unicolor","spotless starling ",13.4,1.12710479836481
"997","Europe","Pedestrian","Passeriformes","Sturnidae ","Sturnus unicolor","spotless starling ",14.3,1.15533603746506
"998","Europe","Pedestrian","Passeriformes","Sturnidae ","Sturnus vulgaris","common starling ",17.3,1.2380461031288
"999","Europe","Pedestrian","Passeriformes","Sturnidae ","Sturnus vulgaris","common starling ",11.8,1.07188200730613
"1000","Europe","Pedestrian","Passeriformes","Sturnidae ","Sturnus vulgaris","common starling ",10.77,1.03221570329798
"1001","Europe","Pedestrian","Passeriformes","Sturnidae ","Sturnus vulgaris","common starling ",14.66,1.16613397030511
"1002","Europe","Pedestrian","Passeriformes","Sturnidae ","Sturnus vulgaris","common starling ",9.75,0.989004615698537
"1003","Europe","Pedestrian","Passeriformes","Sturnidae ","Sturnus vulgaris ","common starling ",14.66,1.16613397030511
"1004","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia atricapilla","blackcap",5.73,0.75815462196739
"1005","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia atricapilla","blackcap",5.84,0.766412847112399
"1006","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia atricapilla ","blackcap",6.03,0.780317312140151
"1007","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia atricapilla ","blackcap",6.03,0.780317312140151
"1008","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia borin","garden warbler",6.44,0.808885867359812
"1009","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia borin","garden warbler",6.6,0.819543935541869
"1010","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia borin ","garden warbler",6.18,0.790988475088816
"1011","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia borin ","garden warbler",6.18,0.790988475088816
"1012","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia cantillans","subalpine warbler",5.69,0.755112266395071
"1013","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia communis","whitethroat ",11.7,1.06818586174616
"1014","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia communis","whitethroat ",9,0.954242509439325
"1015","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia communis","whitethroat ",8.23,0.91539983521227
"1016","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia communis","whitethroat ",7.95,0.90036712865647
"1017","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia communis","whitethroat ",8.15,0.911157608739977
"1018","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia communis ","whitethroat ",7.95,0.90036712865647
"1019","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia conspicillata","spectacled warbler",7.27,0.861534410859038
"1020","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia curruca","lesser whitethroat",4.7,0.672097857935718
"1021","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia curruca","lesser whitethroat",5.28,0.722633922533812
"1022","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia curruca ","lesser whitethroat",4.7,0.672097857935718
"1023","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia melanocephala","Sardinian warbler",5.9,0.770852011642144
"1024","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia melanocephala","Sardinian warbler",6.64,0.822168079368018
"1025","Europe","Pedestrian","Passeriformes","Sylviidae","Sylvia undata","Dartford warbler",10.86,1.03582982525283
"1026","Europe","Pedestrian","Passeriformes","Sylviidae ","Acrocephalus palustris","marsh warbler",8.84,0.946452265013073
"1027","Europe","Pedestrian","Passeriformes","Sylviidae ","Acrocephalus palustris ","marsh warbler",8.84,0.946452265013073
"1028","Europe","Pedestrian","Passeriformes","Sylviidae ","Acrocephalus schoenobaenus ","sedge warbler",7.56,0.878521795501206
"1029","Europe","Pedestrian","Passeriformes","Sylviidae ","Acrocephalus scirpaceus","sedge warbler",6.73,0.828015064223977
"1030","Europe","Pedestrian","Passeriformes","Sylviidae ","Acrocephalus scirpaceus","sedge warbler",6.73,0.828015064223977
"1031","Europe","Pedestrian","Passeriformes","Troglodytidae","Troglodytes troglodytes","Eurasian wren",5.64,0.751279103983342
"1032","Europe","Pedestrian","Passeriformes","Troglodytidae","Troglodytes troglodytes ","Eurasian wren",5.57,0.745855195173729
"1033","Europe","Pedestrian","Passeriformes","Troglodytidae","Troglodytes troglodytes ","Eurasian wren",5.81,0.764176132390331
"1034","Europe","Pedestrian","Passeriformes","Troglodytidae","Troglodytes troglodytes ","Eurasian wren",5.81,0.764176132390331
"1035","Europe","Pedestrian","Passeriformes","Turdidae","Turdus merula","common blackbird ",20.9,1.32014628611105
"1036","Europe","Pedestrian","Passeriformes","Turdidae","Turdus merula","common blackbird ",11.4,1.05690485133647
"1037","Europe","Pedestrian","Passeriformes","Turdidae","Turdus merula","common blackbird",9.5,0.977723605288848
"1038","Europe","Pedestrian","Passeriformes","Turdidae","Turdus merula ","common blackbird",7.76,0.889861721258188
"1039","Europe","Pedestrian","Passeriformes","Turdidae","Turdus philomelos","song thrush ",15.8,1.19865708695442
"1040","Europe","Pedestrian","Passeriformes","Turdidae","Turdus philomelos","song thrush ",6,0.778151250383644
"1041","Europe","Pedestrian","Passeriformes","Turdidae","Turdus philomelos","song thrush ",7.73,0.888179493918325
"1042","Europe","Pedestrian","Passeriformes","Turdidae","Turdus philomelos ","song thrush",11.4,1.05690485133647
"1043","Europe","Pedestrian","Passeriformes","Turdidae","Turdus philomelos ","song thrush ",11.4,1.05690485133647
"1044","Europe","Pedestrian","Passeriformes","Turdidae","Turdus pilaris","fieldfare",14.21,1.15259407792747
"1045","Europe","Pedestrian","Passeriformes","Turdidae","Turdus viscivorus ","mistle thrush",20.84,1.31889771462749
"1046","Europe","Pedestrian","Passeriformes","Turdidae","Turdus viscivorus ","mistle thrush",20.84,1.31889771462749
"1047","Europe","Pedestrian","Passeriformes","Turdidae ","Turdus iliacus","redwing",12.75,1.10551018476997
"1048","Europe","Pedestrian","Passeriformes","Turdidae ","Turdus iliacus ","redwing",12.75,1.10551018476997
"1049","Europe","Pedestrian","Passeriformes","Turdidae ","Turdus merula","common blackbird",7.11,0.851869600729766
"1050","Europe","Pedestrian","Passeriformes","Turdidae ","Turdus merula","blackbird",16.7,1.22271647114758
"1051","Europe","Pedestrian","Passeriformes","Turdidae ","Turdus merula ","common blackbird",7.54,0.877371345869774
"1052","Europe","Pedestrian","Passeriformes","Turdidae ","Turdus merula ","common blackbird",7.76,0.889861721258188
"1053","Europe","Pedestrian","Passeriformes","Turdidae ","Turdus philomelos","song thrush",8.96,0.952308009662125
"1054","Europe","Pedestrian","Passeriformes","Turdidae ","Turdus pilaris","fieldfare",17.17,1.23477029516092
"1055","Europe","Pedestrian","Passeriformes","Turdidae ","Turdus viscivorus","mistle thrush",19.33,1.28623185402855
"1056","Europe","Pedestrian","Piciformes","Picidae","Picus viridis","Eurasian green woodpecker",17,1.23044892137827
"1057","Europe","Pedestrian","Piciformes","Picidae ","Dendrocopos major","great spotted woodpecker",13.44,1.12839926871781
"1058","Europe","Pedestrian","Piciformes","Picidae ","Dendrocopos major ","great spotted woodpecker",11.67,1.06707085604537
"1059","Europe","Pedestrian","Piciformes","Picidae ","Dendrocopos major ","great spotted woodpecker",11.68,1.06744284277638
"1060","Europe","Pedestrian","Piciformes","Picidae ","Dryocopus martius","black woodpecker",38.71,1.58782317131896
"1061","Europe","Pedestrian","Piciformes","Picidae ","Picus viridis ","Eurasian green woodpecker ",16.5,1.21748394421391
"1062","Europe","Pedestrian","Piciformes","Picidae ","Picus viridis ","Eurasian green woodpecker ",17.12,1.23350376034113
"1063","America-Australia","Motorized watercraft","Anseriformes","Anatidae","Anas fulvigula","mottled duck",103,2.01283722470517
"1064","America-Australia","Pedestrian","Anseriformes","Anatidae","Anser albifrons elgasi","tule greater white-fronted goose",47,1.67209785793572
"1065","America-Australia","Motorized watercraft","Charadriiformes","Alcidae","Cepphus grylle","black guillemot",260,2.41497334797082
"1066","America-Australia","Pedestrian","Charadriiformes","Charadriidae ","Pluvialis squatarola","black-bellied plover",29,1.46239799789896
"1067","America-Australia","Pedestrian","Charadriiformes","Charadriidae ","Pluvialis squatarola","black-bellied plover",43,1.63346845557959
"1068","America-Australia","Motorized watercraft","Charadriiformes","Charadriidae ","Pluvialis squatarola","black-bellied plover",22.92,1.36021461329535
"1069","America-Australia","Motorized watercraft","Charadriiformes","Charadriidae ","Pluvialis squatarola","black-bellied plover",23.88,1.37803432245733
"1070","America-Australia","Motorized watercraft","Charadriiformes","Haematopodidae ","Haematopus palliatus","American oystercatcher ",30.27,1.48101242095657
"1071","America-Australia","Motorized watercraft","Charadriiformes","Haematopodidae ","Haematopus palliatus","American oystercatcher ",29.12,1.464191370641
"1072","America-Australia","Motorized watercraft","Charadriiformes","Laridae","Larus atricilla","laughing gull ",27.76,1.44341946178282
"1073","America-Australia","Motorized watercraft","Charadriiformes","Laridae","Larus atricilla","laughing gull ",28.28,1.45147940512486
"1074","America-Australia","Pedestrian","Charadriiformes","Laridae","Larus delawarensis","ring-billed gull ",8,0.903089986991944
"1075","America-Australia","Pedestrian","Charadriiformes","Laridae","Larus delawarensis","ring-billed gull ",30,1.47712125471966
"1076","America-Australia","Motorized watercraft","Charadriiformes","Laridae","Larus delawarensis","ring-billed gull ",41.76,1.62076048999421
"1077","America-Australia","Motorized vehicle","Charadriiformes","Laridae","Larus delawarensis","ring-billed gull ",31.84,1.50297305906563
"1078","America-Australia","Motorized vehicle","Charadriiformes","Laridae","Larus delawarensis","ring-billed gull ",22.04,1.34321159017975
"1079","America-Australia","Pedestrian","Charadriiformes","Laridae","Larus delawarensis","ring-billed gull ",33.8,1.52891670027765
"1080","America-Australia","Pedestrian","Charadriiformes","Laridae","Larus delawarensis ","ring-billed gull ",22,1.34242268082221
"1081","America-Australia","Pedestrian","Charadriiformes","Laridae","Larus occidentalis ","western gull",17.4,1.2405492482826
"1082","America-Australia","Motorized watercraft","Charadriiformes","Laridae ","Sterna antillarum","least tern ",19.53,1.29070224328785
"1083","America-Australia","Motorized watercraft","Charadriiformes","Laridae ","Sterna caspia","caspian tern ",31.15,1.49345805099519
"1084","America-Australia","Pedestrian","Charadriiformes","Laridae ","Sterna caspia ","caspian tern ",35,1.54406804435028
"1085","America-Australia","Motorized watercraft","Charadriiformes","Laridae ","Sterna forsteri","Forster’s tern ",23.36,1.36847283844036
"1086","America-Australia","Motorized watercraft","Charadriiformes","Laridae ","Sterna forsteri","Forster’s tern ",23.5,1.37106786227174
"1087","America-Australia","Motorized watercraft","Charadriiformes","Laridae ","Sterna maxima","royal tern ",29.03,1.46284703583167
"1088","America-Australia","Motorized watercraft","Charadriiformes","Laridae ","Sterna maxima","royal tern ",35.91,1.55521540512607
"1089","America-Australia","Pedestrian","Charadriiformes","Recurvirostridae ","Himantopus mexicanus","black-necked stilt",17,1.23044892137827
"1090","America-Australia","Pedestrian","Charadriiformes","Recurvirostridae ","Himantopus mexicanus","black-necked stilt",27,1.43136376415899
"1091","America-Australia","Pedestrian","Charadriiformes","Recurvirostridae ","Himantopus mexicanus","black-necked stilt",29,1.46239799789896
"1092","America-Australia","Pedestrian","Charadriiformes","Recurvirostridae ","Himantopus mexicanus ","black-necked stilt",22.3,1.34830486304816
"1093","America-Australia","Pedestrian","Charadriiformes","Rynchopidae","Rynchops niger","black skimmer",26.63,1.42537116643894
"1094","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris alba","sanderling",13.73,1.13767053723676
"1095","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris mauri","western sandpiper",10,1
"1096","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris mauri","western sandpiper",24,1.38021124171161
"1097","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris mauri ","western sandpiper",15.6,1.19312459835446
"1098","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris minutilla ","least sandpiper",9.2,0.963787827345555
"1099","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris minutilla ","least sandpiper",7,0.845098040014257
"1100","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris minutilla ","least sandpiper",25,1.39794000867204
"1101","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Catoptrophorus semipalmatus","willet",17,1.23044892137827
"1102","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Catoptrophorus semipalmatus","willet",28,1.44715803134222
"1103","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Catoptrophorus semipalmatus","willet",29,1.46239799789896
"1104","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Catoptrophorus semipalmatus","willet",20.61,1.31407799177921
"1105","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Catoptrophorus semipalmatus ","willet",20.8,1.31806333496276
"1106","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Limnodromus griseus ","short-billed dowitcher ",12.7,1.10380372095596
"1107","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Limosa fedoa ","marbled godwit",17.7,1.24797326636181
"1108","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Tringa melanoleuca","greater yellowlegs",23,1.36172783601759
"1109","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Tringa melanoleuca","greater yellowlegs",28,1.44715803134222
"1110","America-Australia","Motorized vehicle","Charadriiformes","Scolopacidae ","Arenaria interpres","ruddy turnstone",14.8,1.17026171539496
"1111","America-Australia","Motorized vehicle","Charadriiformes","Scolopacidae ","Calidris alba","sanderling",14.97,1.17522180034305
"1112","America-Australia","Motorized vehicle","Charadriiformes","Scolopacidae ","Calidris mauri","western sandpiper",18.66,1.27091163941048
"1113","America-Australia","Motorized watercraft","Charadriiformes","Scolopacidae ","Catoptrophorus semipalmatus","willet",31.41,1.4970679363985
"1114","America-Australia","Motorized watercraft","Charadriiformes","Scolopacidae ","Catoptrophorus semipalmatus","willet",24.47,1.38863396935179
"1115","America-Australia","Motorized vehicle","Charadriiformes","Scolopacidae ","Catoptrophorus semipalmatus","willet",19.27,1.28488171465545
"1116","America-Australia","Motorized vehicle","Charadriiformes","Scolopacidae ","Catoptrophorus semipalmatus","willet",24.24,1.38453261549425
"1117","America-Australia","Motorized vehicle","Charadriiformes","Scolopacidae ","Charadrius semipalmatus","semipalmated plover",19.95,1.29994290002277
"1118","America-Australia","Motorized watercraft","Charadriiformes","Scolopacidae ","Limnodromus griseus","short-billed dowitcher ",21.37,1.32980452216407
"1119","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea alba","great egret ",39.9,1.60097289568675
"1120","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea alba","great egret",17,1.23044892137827
"1121","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea alba","great egret",48,1.68124123737559
"1122","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea alba","great egret",54,1.73239375982297
"1123","America-Australia","Motorized watercraft","Ciconiiformes","Ardeidae","Ardea alba ","great egret",50.99,1.70748501196747
"1124","America-Australia","Motorized watercraft","Ciconiiformes","Ardeidae","Ardea alba ","great egret",45.53,1.65829765030819
"1125","America-Australia","Motorized watercraft","Ciconiiformes","Ardeidae","Ardea alba ","great egret",113,2.05307844348342
"1126","America-Australia","Motorized watercraft","Ciconiiformes","Ardeidae","Ardea alba ","great egret",36.05,1.55690526905545
"1127","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea alba ","great egret",30.55,1.48501121457857
"1128","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea herodias","great blue heron",15,1.17609125905568
"1129","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea herodias","great blue heron",43,1.63346845557959
"1130","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea herodias","great blue heron",54,1.73239375982297
"1131","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea herodias ","great blue heron ",36.6,1.56348108539441
"1132","America-Australia","Motorized watercraft","Ciconiiformes","Ardeidae","Ardea herodias ","great blue heron",42.16,1.62490060220449
"1133","America-Australia","Motorized watercraft","Ciconiiformes","Ardeidae","Ardea herodias ","great blue heron",49.52,1.69478063601206
"1134","America-Australia","Motorized watercraft","Ciconiiformes","Ardeidae","Ardea herodias ","great blue heron",99,1.99563519459755
"1135","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea herodias ","great blue heron",30.57,1.48529543872609
"1136","America-Australia","Motorized watercraft","Ciconiiformes","Ardeidae","Egretta caerulea ","little blue heron",49.34,1.69319914515372
"1137","America-Australia","Motorized watercraft","Ciconiiformes","Ardeidae","Egretta caerulea ","little blue heron",37.29,1.57159238336131
"1138","America-Australia","Motorized watercraft","Ciconiiformes","Ardeidae","Egretta caerulea ","little blue heron",89,1.94939000664491
"1139","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta caerulea ","little blue heron",23.02,1.36210531929377
"1140","America-Australia","Motorized watercraft","Ciconiiformes","Ardeidae","Egretta rufescens","reddish egret ",41.14,1.61426428735871
"1141","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta thula","snowy egret",10,1
"1142","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta thula","snowy egret",26,1.41497334797082
"1143","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta thula","snowy egret",52,1.7160033436348
"1144","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta thula ","snowy egret ",18.6,1.26951294421792
"1145","America-Australia","Motorized watercraft","Ciconiiformes","Ardeidae","Egretta thula ","snowy egret",31.78,1.50215389287136
"1146","America-Australia","Motorized watercraft","Ciconiiformes","Ardeidae","Egretta thula ","snowy egret",31.5,1.4983105537896
"1147","America-Australia","Motorized watercraft","Ciconiiformes","Ardeidae","Egretta thula ","snowy egret",81,1.90848501887865
