IncidntNum,date,type,general,day,wknd,year,time,day.section,district,X,Y
80225864,03/02/2008,ATTEMPTED,attempted,7.Sunday,YES,2008,15,2.AFTERNOON,INGLESIDE,-122.443376,37.71853892
80251922,03/09/2008,ATTEMPTED,attempted,7.Sunday,YES,2008,9,1.MORNING,NORTHERN,-122.4746476,37.80664691
80253467,03/09/2008,FIRE,commited,7.Sunday,YES,2008,18,2.AFTERNOON,TENDERLOIN,-122.416343,37.78244651
80254330,03/09/2008,ATTEMPTED,attempted,7.Sunday,YES,2008,21,4.EVENING,MISSION,-122.4255073,37.76836188
80547599,05/25/2008,ATTEMPTED,attempted,7.Sunday,YES,2008,10,1.MORNING,MISSION,-122.4333018,37.75450479
80547793,05/25/2008,JUMPING,commited,7.Sunday,YES,2008,11,1.MORNING,NORTHERN,-122.4746476,37.80664691
80626115,06/15/2008,ATTEMPTED,attempted,7.Sunday,YES,2008,9,1.MORNING,INGLESIDE,-122.4328649,37.74645302
80651350,06/22/2008,ATTEMPTED,attempted,7.Sunday,YES,2008,4,0.DOWN,NORTHERN,-122.4235441,37.79212224
80681131,06/29/2008,ATTEMPTED,attempted,7.Sunday,YES,2008,10,1.MORNING,NORTHERN,-122.4254035,37.80131307
80733986,07/13/2008,ASPHYXIATION,commited,7.Sunday,YES,2008,15,2.AFTERNOON,MISSION,-122.4202403,37.76222345
80791053,07/27/2008,ATTEMPTED,attempted,7.Sunday,YES,2008,17,2.AFTERNOON,MISSION,-122.4078979,37.75848858
80868210,08/17/2008,ATTEMPTED,attempted,7.Sunday,YES,2008,20,4.EVENING,MISSION,-122.4156768,37.74924394
81033799,09/28/2008,STRANGULATION,commited,7.Sunday,YES,2008,20,4.EVENING,NORTHERN,-122.4288185,37.78086427
81060394,10/05/2008,ATTEMPTED,attempted,7.Sunday,YES,2008,1,0.DOWN,TARAVAL,-122.483364,37.71586369
81091800,10/12/2008,ATTEMPTED,attempted,7.Sunday,YES,2008,21,4.EVENING,TARAVAL,-122.4957507,37.76087197
81117036,10/19/2008,ATTEMPTED,attempted,7.Sunday,YES,2008,6,1.MORNING,PARK,-122.4586802,37.74815547
81227328,11/16/2008,ATTEMPTED,attempted,7.Sunday,YES,2008,14,2.AFTERNOON,MISSION,-122.413285,37.75494573
81258436,11/23/2008,LACERATION,commited,7.Sunday,YES,2008,22,4.EVENING,RICHMOND,-122.4637421,37.77448293
81378294,12/28/2008,ASPHYXIATION,commited,7.Sunday,YES,2008,9,1.MORNING,NORTHERN,-122.4220627,37.78992
90010445,01/04/2009,ATTEMPTED,attempted,7.Sunday,YES,2009,0,0.DOWN,TARAVAL,-122.487601,37.74531431
90246935,03/08/2009,STRANGULATION,commited,7.Sunday,YES,2009,18,2.AFTERNOON,TENDERLOIN,-122.4160473,37.78398247
90514867,05/17/2009,ATTEMPTED,attempted,7.Sunday,YES,2009,22,4.EVENING,BAYVIEW,-122.3995844,37.74450296
90708418,07/12/2009,JUMPING,commited,7.Sunday,YES,2009,12,1.MORNING,NORTHERN,-122.4227674,37.78384277
90735881,07/19/2009,ATTEMPTED,attempted,7.Sunday,YES,2009,21,4.EVENING,BAYVIEW,-122.4026911,37.76086603
90809696,08/09/2009,JUMPING,commited,7.Sunday,YES,2009,11,1.MORNING,MISSION,-122.4065391,37.75648641
90811055,08/09/2009,ATTEMPTED,attempted,7.Sunday,YES,2009,19,2.AFTERNOON,MISSION,-122.4345755,37.75567172
90865256,08/23/2009,FIREARMS,commited,7.Sunday,YES,2009,13,2.AFTERNOON,TARAVAL,-122.4877377,37.75379911
91125217,11/01/2009,ATTEMPTED,attempted,7.Sunday,YES,2009,2,0.DOWN,TARAVAL,-122.4541549,37.71285483
91151080,11/08/2009,ATTEMPTED,attempted,7.Sunday,YES,2009,7,1.MORNING,TARAVAL,-122.4981921,37.74110234
91223883,11/29/2009,ATTEMPTED,attempted,7.Sunday,YES,2009,10,1.MORNING,TARAVAL,-122.4936391,37.73943447
91324942,03/02/2008,OTHER,commited,7.Sunday,YES,2008,3,0.DOWN,BAYVIEW,-122.397505,37.73765094
100031624,01/10/2010,ATTEMPTED,attempted,7.Sunday,YES,2010,15,2.AFTERNOON,NORTHERN,-122.4203321,37.77620758
100077640,01/24/2010,ATTEMPTED,attempted,7.Sunday,YES,2010,11,1.MORNING,TARAVAL,-122.4779767,37.72693464
100358694,04/18/2010,ATTEMPTED,attempted,7.Sunday,YES,2010,12,1.MORNING,MISSION,-122.4065391,37.75648641
100478468,05/23/2010,OTHER,commited,7.Sunday,YES,2010,13,2.AFTERNOON,TARAVAL,-122.4922475,37.73046218
100591509,06/27/2010,FIREARMS,commited,7.Sunday,YES,2010,14,2.AFTERNOON,INGLESIDE,-122.4366338,37.72582585
100679105,07/25/2010,ATTEMPTED,attempted,7.Sunday,YES,2010,0,0.DOWN,TARAVAL,-122.4608617,37.71495085
100747768,08/15/2010,ATTEMPTED,attempted,7.Sunday,YES,2010,11,1.MORNING,MISSION,-122.4067253,37.75856417
100794775,08/29/2010,ATTEMPTED,attempted,7.Sunday,YES,2010,2,0.DOWN,SOUTHERN,-122.4090892,37.7769611
100844994,09/12/2010,ATTEMPTED,attempted,7.Sunday,YES,2010,12,1.MORNING,CENTRAL,-122.4127629,37.79276353
100920356,10/03/2010,ATTEMPTED,attempted,7.Sunday,YES,2010,22,4.EVENING,MISSION,-122.417512,37.75469108
101035300,11/07/2010,JUMPING,commited,7.Sunday,YES,2010,12,1.MORNING,SOUTHERN,-122.4034048,37.77542071
101122349,12/05/2010,JUMPING,commited,7.Sunday,YES,2010,14,2.AFTERNOON,MISSION,-122.4185872,37.75301865
110192200,03/06/2011,ATTEMPTED,attempted,7.Sunday,YES,2011,21,4.EVENING,CENTRAL,-122.4143576,37.79301225
110250256,03/27/2011,ATTEMPTED,attempted,7.Sunday,YES,2011,3,0.DOWN,MISSION,-122.4128464,37.75175928
110373814,05/08/2011,ATTEMPTED,attempted,7.Sunday,YES,2011,21,4.EVENING,RICHMOND,-122.4705717,37.77974691
110413238,05/22/2011,ATTEMPTED,attempted,7.Sunday,YES,2011,11,1.MORNING,CENTRAL,-122.4120324,37.78788549
110571369,07/17/2011,FIREARMS,commited,7.Sunday,YES,2011,2,0.DOWN,PARK,-122.4595262,37.77075624
110591630,07/24/2011,ATTEMPTED,attempted,7.Sunday,YES,2011,15,2.AFTERNOON,SOUTHERN,-122.4110714,37.78175113
110795616,10/02/2011,JUMPING,commited,7.Sunday,YES,2011,19,2.AFTERNOON,NORTHERN,-122.4211952,37.78475366
110833482,10/16/2011,ATTEMPTED,attempted,7.Sunday,YES,2011,1,0.DOWN,MISSION,-122.4196766,37.7658511
110895818,11/06/2011,ATTEMPTED,attempted,7.Sunday,YES,2011,1,0.DOWN,INGLESIDE,-122.4361945,37.72272704
120001936,01/01/2012,JUMPING,commited,7.Sunday,YES,2012,14,2.AFTERNOON,NORTHERN,-122.4244245,37.78438515
120002473,01/01/2012,ATTEMPTED,attempted,7.Sunday,YES,2012,19,2.AFTERNOON,PARK,-122.444296,37.76742557
120002489,01/01/2012,ATTEMPTED,attempted,7.Sunday,YES,2012,19,2.AFTERNOON,SOUTHERN,-122.392773,37.77708678
120101837,02/05/2012,ATTEMPTED,attempted,7.Sunday,YES,2012,23,4.EVENING,CENTRAL,-122.4194684,37.7986055
120139418,02/19/2012,ATTEMPTED,attempted,7.Sunday,YES,2012,4,0.DOWN,INGLESIDE,-122.4099743,37.74335244
120160316,02/26/2012,ATTEMPTED,attempted,7.Sunday,YES,2012,9,1.MORNING,INGLESIDE,-122.4383904,37.71851133
120760994,09/23/2012,ATTEMPTED,attempted,7.Sunday,YES,2012,10,1.MORNING,MISSION,-122.4066049,37.75715804
120934127,11/18/2012,ATTEMPTED,attempted,7.Sunday,YES,2012,11,1.MORNING,MISSION,-122.4066049,37.75715804
120992846,12/09/2012,ATTEMPTED,attempted,7.Sunday,YES,2012,15,2.AFTERNOON,MISSION,-122.4066049,37.75715804
121032289,12/23/2012,ATTEMPTED,attempted,7.Sunday,YES,2012,9,1.MORNING,CENTRAL,-122.4042825,37.79822493
121050601,12/30/2012,ATTEMPTED,attempted,7.Sunday,YES,2012,17,2.AFTERNOON,SOUTHERN,-122.4107181,37.77895976
130097878,02/03/2013,ATTEMPTED,attempted,7.Sunday,YES,2013,19,2.AFTERNOON,BAYVIEW,-122.3970892,37.75359879
130118446,02/10/2013,ATTEMPTED,attempted,7.Sunday,YES,2013,12,1.MORNING,TENDERLOIN,-122.4171073,37.78532383
130244477,03/24/2013,ATTEMPTED,attempted,7.Sunday,YES,2013,18,2.AFTERNOON,SOUTHERN,-122.4090112,37.78113406
130304883,04/14/2013,ATTEMPTED,attempted,7.Sunday,YES,2013,15,2.AFTERNOON,MISSION,-122.4066049,37.75715804
130475406,06/09/2013,ATTEMPTED,attempted,7.Sunday,YES,2013,17,2.AFTERNOON,MISSION,-122.4111718,37.75905376
130620281,07/28/2013,ATTEMPTED,attempted,7.Sunday,YES,2013,0,0.DOWN,MISSION,-122.4119183,37.76099836
130652789,07/28/2013,STRANGULATION,commited,7.Sunday,YES,2013,16,2.AFTERNOON,CENTRAL,-122.4077287,37.79413813
130730313,09/01/2013,ATTEMPTED,attempted,7.Sunday,YES,2013,20,4.EVENING,TENDERLOIN,-122.414406,37.78419072
140202073,03/09/2014,FIREARMS,commited,7.Sunday,YES,2014,13,2.AFTERNOON,CENTRAL,-122.4172733,37.78614939
140306459,04/13/2014,ATTEMPTED,attempted,7.Sunday,YES,2014,8,1.MORNING,MISSION,-122.4273565,37.75089615
140665396,08/10/2014,ATTEMPTED,attempted,7.Sunday,YES,2014,0,0.DOWN,MISSION,-122.4296607,37.7515699
140905891,10/26/2014,ATTEMPTED,attempted,7.Sunday,YES,2014,8,1.MORNING,TARAVAL,-122.4831062,37.72012459
150011212,01/04/2015,ATTEMPTED,attempted,7.Sunday,YES,2015,19,2.AFTERNOON,INGLESIDE,-122.4578129,37.73081113
150075393,01/25/2015,ATTEMPTED,attempted,7.Sunday,YES,2015,2,0.DOWN,SOUTHERN,-122.4095043,37.78152627
150230547,03/15/2015,ATTEMPTED,attempted,7.Sunday,YES,2015,7,1.MORNING,TENDERLOIN,-122.4150887,37.78367196
150230547,03/15/2015,ATTEMPTED,attempted,7.Sunday,YES,2015,7,1.MORNING,TENDERLOIN,-122.4150887,37.78367196
150275913,03/29/2015,ATTEMPTED,attempted,7.Sunday,YES,2015,2,0.DOWN,NORTHERN,-122.4429639,37.80468762
150277997,03/29/2015,ATTEMPTED,attempted,7.Sunday,YES,2015,20,4.EVENING,TENDERLOIN,-122.4158583,37.78305054
150364271,04/26/2015,ATTEMPTED,attempted,7.Sunday,YES,2015,20,4.EVENING,MISSION,-122.4217385,37.76409722
150367178,04/26/2015,STRANGULATION,commited,7.Sunday,YES,2015,13,2.AFTERNOON,INGLESIDE,-122.4126111,37.71232207
150453705,05/24/2015,ATTEMPTED,attempted,7.Sunday,YES,2015,18,2.AFTERNOON,CENTRAL,-122.4182393,37.79093323
150474024,05/31/2015,ATTEMPTED,attempted,7.Sunday,YES,2015,3,0.DOWN,TARAVAL,-122.4864018,37.74349735
150519222,06/14/2015,ATTEMPTED,attempted,7.Sunday,YES,2015,14,2.AFTERNOON,NORTHERN,-122.424252,37.78728704
150671929,08/02/2015,ATTEMPTED,attempted,7.Sunday,YES,2015,18,2.AFTERNOON,CENTRAL,-122.4082642,37.79221047
150716020,08/16/2015,ATTEMPTED,attempted,7.Sunday,YES,2015,21,4.EVENING,BAYVIEW,-122.3871886,37.73801277
150759456,08/30/2015,JUMPING,commited,7.Sunday,YES,2015,1,0.DOWN,CENTRAL,-122.4080147,37.79669972
150807663,09/13/2015,LACERATION,commited,7.Sunday,YES,2015,16,2.AFTERNOON,CENTRAL,-122.4140953,37.79038469
150826629,09/20/2015,ATTEMPTED,attempted,7.Sunday,YES,2015,19,2.AFTERNOON,INGLESIDE,-122.417108,37.71225618
150826851,09/20/2015,ATTEMPTED,attempted,7.Sunday,YES,2015,20,4.EVENING,CENTRAL,-122.4195936,37.79918612
150889887,10/11/2015,ATTEMPTED,attempted,7.Sunday,YES,2015,10,1.MORNING,NORTHERN,-122.4185628,37.78843068
150889962,10/11/2015,OTHER,commited,7.Sunday,YES,2015,10,1.MORNING,SOUTHERN,-122.404957,37.78511786
151075726,12/13/2015,ATTEMPTED,attempted,7.Sunday,YES,2015,3,0.DOWN,INGLESIDE,-122.437806,37.72054764
151097861,12/20/2015,ATTEMPTED,attempted,7.Sunday,YES,2015,21,4.EVENING,PARK,-122.433286,37.76545697
151115021,12/27/2015,JUMPING,commited,7.Sunday,YES,2015,18,2.AFTERNOON,NORTHERN,-122.4321162,37.78003044
160295525,04/10/2016,FIREARMS,commited,7.Sunday,YES,2016,14,2.AFTERNOON,RICHMOND,-122.4500206,37.78141254
160516876,06/26/2016,ATTEMPTED,attempted,7.Sunday,YES,2016,0,0.DOWN,MISSION,-122.4294,37.75474191
160637422,08/07/2016,ATTEMPTED,attempted,7.Sunday,YES,2016,21,4.EVENING,INGLESIDE,-122.4439716,37.72001854
160637438,08/07/2016,ATTEMPTED,attempted,7.Sunday,YES,2016,21,4.EVENING,SOUTHERN,-122.4034048,37.77542071
160675745,08/21/2016,JUMPING,commited,7.Sunday,YES,2016,11,1.MORNING,PARK,-122.4362937,37.77567208
160696638,08/28/2016,ATTEMPTED,attempted,7.Sunday,YES,2016,5,0.DOWN,SOUTHERN,-122.4028355,37.7868009
160781289,09/25/2016,STRANGULATION,commited,7.Sunday,YES,2016,15,2.AFTERNOON,MISSION,-122.4205523,37.76259082
160825780,10/09/2016,FIREARMS,commited,7.Sunday,YES,2016,7,1.MORNING,CENTRAL,-122.4172733,37.78614939
160905677,11/06/2016,ATTEMPTED,attempted,7.Sunday,YES,2016,19,2.AFTERNOON,NORTHERN,-122.4335331,37.78313157
160945253,11/20/2016,STRANGULATION,commited,7.Sunday,YES,2016,11,1.MORNING,CENTRAL,-122.4200539,37.80452681
160947099,11/20/2016,ATTEMPTED,attempted,7.Sunday,YES,2016,1,0.DOWN,RICHMOND,-122.4410878,37.78695013
160984160,12/04/2016,OTHER,commited,7.Sunday,YES,2016,4,0.DOWN,NORTHERN,-122.4253641,37.79278984
160985550,12/04/2016,FIREARMS,commited,7.Sunday,YES,2016,14,2.AFTERNOON,NORTHERN,-122.4317628,37.79941812
170143196,02/19/2017,ATTEMPTED,attempted,7.Sunday,YES,2017,12,1.MORNING,TENDERLOIN,-122.4078454,37.78509432
170268910,04/02/2017,FIREARMS,commited,7.Sunday,YES,2017,9,1.MORNING,CENTRAL,-122.4121114,37.78817973
170353806,04/30/2017,ATTEMPTED,attempted,7.Sunday,YES,2017,13,2.AFTERNOON,INGLESIDE,-122.4401031,37.72084765
170478341,06/11/2017,STRANGULATION,commited,7.Sunday,YES,2017,21,4.EVENING,INGLESIDE,-122.4413057,37.71180104
170598228,07/23/2017,ATTEMPTED,attempted,7.Sunday,YES,2017,2,0.DOWN,TENDERLOIN,-122.4085197,37.78640447
170782813,09/24/2017,FIREARMS,commited,7.Sunday,YES,2017,14,2.AFTERNOON,NORTHERN,-122.4466404,37.79848677
180053262,01/21/2018,JUMPING,commited,7.Sunday,YES,2018,21,4.EVENING,NORTHERN,-122.4331778,37.78137581
30064220,01/16/2003,ATTEMPTED,attempted,4.Thursday,NO,2003,11,1.MORNING,NORTHERN,-122.4436861,37.79981546
30092011,01/23/2003,ATTEMPTED,attempted,4.Thursday,NO,2003,12,1.MORNING,BAYVIEW,-122.3871992,37.75610775
30151366,02/06/2003,ATTEMPTED,attempted,4.Thursday,NO,2003,0,0.DOWN,INGLESIDE,-122.4424016,37.71080353
30243731,02/27/2003,ATTEMPTED,attempted,4.Thursday,NO,2003,0,0.DOWN,MISSION,-122.4271531,37.74809164
30243888,02/27/2003,ATTEMPTED,attempted,4.Thursday,NO,2003,17,2.AFTERNOON,SOUTHERN,-122.3894204,37.78319359
30272611,03/06/2003,ATTEMPTED,attempted,4.Thursday,NO,2003,17,2.AFTERNOON,MISSION,-122.4065391,37.75648641
30681341,06/05/2003,JUMPING,commited,4.Thursday,NO,2003,11,1.MORNING,NORTHERN,-122.4749893,37.806582
30848319,07/17/2003,ATTEMPTED,attempted,4.Thursday,NO,2003,3,0.DOWN,TARAVAL,-122.4681053,37.71096391
30933108,08/07/2003,ATTEMPTED,attempted,4.Thursday,NO,2003,16,2.AFTERNOON,TENDERLOIN,-122.414406,37.78419072
31046623,09/04/2003,ATTEMPTED,attempted,4.Thursday,NO,2003,19,2.AFTERNOON,MISSION,-122.4128464,37.75175928
31331850,11/13/2003,ATTEMPTED,attempted,4.Thursday,NO,2003,1,0.DOWN,CENTRAL,-122.4169389,37.79194934
31361578,11/20/2003,ATTEMPTED,attempted,4.Thursday,NO,2003,6,1.MORNING,TARAVAL,-122.505409,37.75200768
40001999,01/01/2004,ATTEMPTED,attempted,4.Thursday,NO,2004,15,2.AFTERNOON,CENTRAL,-122.416032,37.80380956
40001999,01/01/2004,ATTEMPTED,attempted,4.Thursday,NO,2004,15,2.AFTERNOON,CENTRAL,-122.416032,37.80380956
40187066,02/12/2004,FIREARMS,commited,4.Thursday,NO,2004,9,1.MORNING,TARAVAL,-122.5063465,37.75859048
40314980,03/18/2004,ATTEMPTED,attempted,4.Thursday,NO,2004,0,0.DOWN,BAYVIEW,-122.3803483,37.72882763
40404274,04/08/2004,ATTEMPTED,attempted,4.Thursday,NO,2004,15,2.AFTERNOON,PARK,-122.4640448,37.76131618
40460975,04/22/2004,ATTEMPTED,attempted,4.Thursday,NO,2004,15,2.AFTERNOON,SOUTHERN,-122.4079992,37.77782417
40548872,05/13/2004,FIREARMS,commited,4.Thursday,NO,2004,11,1.MORNING,TARAVAL,-122.5047562,37.73561693
40551784,05/13/2004,OTHER,commited,4.Thursday,NO,2004,21,4.EVENING,PARK,-122.4501184,37.76624695
40580006,05/20/2004,ATTEMPTED,attempted,4.Thursday,NO,2004,21,4.EVENING,RICHMOND,-122.4800373,37.77555024
40692708,06/17/2004,FIREARMS,commited,4.Thursday,NO,2004,10,1.MORNING,RICHMOND,-122.4907521,37.77318862
40890297,08/05/2004,OTHER,commited,4.Thursday,NO,2004,2,0.DOWN,NORTHERN,-122.4283671,37.77422872
41002609,09/02/2004,LACERATION,commited,4.Thursday,NO,2004,0,0.DOWN,RICHMOND,-122.4712672,37.78082724
41064079,09/16/2004,JUMPING,commited,4.Thursday,NO,2004,18,2.AFTERNOON,SOUTHERN,-122.4095043,37.78152627
41093482,09/23/2004,ATTEMPTED,attempted,4.Thursday,NO,2004,23,4.EVENING,SOUTHERN,-122.4080683,37.78399168
41148598,10/07/2004,LACERATION,commited,4.Thursday,NO,2004,15,2.AFTERNOON,NORTHERN,-122.4193872,37.78378998
41289631,11/11/2004,JUMPING,commited,4.Thursday,NO,2004,13,2.AFTERNOON,NORTHERN,-122.4746476,37.80664691
41345675,11/25/2004,STRANGULATION,commited,4.Thursday,NO,2004,1,0.DOWN,MISSION,-122.4109654,37.75975038
41396628,12/09/2004,ATTEMPTED,attempted,4.Thursday,NO,2004,8,1.MORNING,CENTRAL,-122.4102654,37.79741867
41424467,12/16/2004,ATTEMPTED,attempted,4.Thursday,NO,2004,6,1.MORNING,CENTRAL,-122.4158219,37.78729329
41474741,12/30/2004,ATTEMPTED,attempted,4.Thursday,NO,2004,15,2.AFTERNOON,RICHMOND,-122.4839378,37.78298286
50022383,01/06/2005,ATTEMPTED,attempted,4.Thursday,NO,2005,23,4.EVENING,SOUTHERN,-122.4079992,37.77782417
50104248,01/27/2005,JUMPING,commited,4.Thursday,NO,2005,13,2.AFTERNOON,NORTHERN,-122.4746476,37.80664691
50271734,03/10/2005,ASPHYXIATION,commited,4.Thursday,NO,2005,12,1.MORNING,TARAVAL,-122.5047562,37.73561693
50356881,03/31/2005,JUMPING,commited,4.Thursday,NO,2005,17,2.AFTERNOON,SOUTHERN,-122.4034048,37.77542071
50500975,05/05/2005,ATTEMPTED,attempted,4.Thursday,NO,2005,15,2.AFTERNOON,MISSION,-122.4065391,37.75648641
50559405,05/19/2005,ASPHYXIATION,commited,4.Thursday,NO,2005,19,2.AFTERNOON,NORTHERN,-122.4253423,37.79268136
50617172,06/02/2005,ATTEMPTED,attempted,4.Thursday,NO,2005,13,2.AFTERNOON,CENTRAL,-122.4060218,37.78864912
50759354,07/07/2005,ATTEMPTED,attempted,4.Thursday,NO,2005,18,2.AFTERNOON,TENDERLOIN,-122.413048,37.78191196
50784276,07/14/2005,ATTEMPTED,attempted,4.Thursday,NO,2005,0,0.DOWN,BAYVIEW,-122.3980042,37.71903318
50784345,07/14/2005,ATTEMPTED,attempted,4.Thursday,NO,2005,1,0.DOWN,TENDERLOIN,-122.4092684,37.78379987
50785882,07/14/2005,JUMPING,commited,4.Thursday,NO,2005,12,1.MORNING,NORTHERN,-122.4244245,37.78438515
50842181,07/28/2005,ATTEMPTED,attempted,4.Thursday,NO,2005,10,1.MORNING,BAYVIEW,-122.3821926,37.72988743
50858746,07/28/2005,ATTEMPTED,attempted,4.Thursday,NO,2005,12,1.MORNING,SOUTHERN,-122.3994778,37.78783219
50987511,09/01/2005,FIREARMS,commited,4.Thursday,NO,2005,19,2.AFTERNOON,SOUTHERN,-122.4169911,37.77707419
50989846,09/01/2005,ATTEMPTED,attempted,4.Thursday,NO,2005,0,0.DOWN,CENTRAL,-122.3964219,37.79414474
51096642,09/29/2005,ATTEMPTED,attempted,4.Thursday,NO,2005,10,1.MORNING,TARAVAL,-122.4864115,37.74162384
51346760,11/24/2005,ATTEMPTED,attempted,4.Thursday,NO,2005,15,2.AFTERNOON,RICHMOND,-122.4808605,37.78498431
51352701,12/01/2005,ATTEMPTED,attempted,4.Thursday,NO,2005,5,0.DOWN,CENTRAL,-122.4039157,37.79053899
51355727,12/01/2005,ATTEMPTED,attempted,4.Thursday,NO,2005,22,4.EVENING,MISSION,-122.4231264,37.76564302
60184519,02/16/2006,ATTEMPTED,attempted,4.Thursday,NO,2006,21,4.EVENING,PARK,-122.4427757,37.78059486
60235617,03/02/2006,OTHER,commited,4.Thursday,NO,2006,14,2.AFTERNOON,NORTHERN,-122.4746476,37.80664691
60261656,03/09/2006,STRANGULATION,commited,4.Thursday,NO,2006,9,1.MORNING,BAYVIEW,-122.3844171,37.7302296
60371512,04/06/2006,ATTEMPTED,attempted,4.Thursday,NO,2006,15,2.AFTERNOON,NORTHERN,-122.4193872,37.78378998
60526369,05/18/2006,ATTEMPTED,attempted,4.Thursday,NO,2006,7,1.MORNING,PARK,-122.4419417,37.78082589
60637110,06/15/2006,ATTEMPTED,attempted,4.Thursday,NO,2006,21,4.EVENING,MISSION,-122.4223961,37.75837548
61012020,09/21/2006,STRANGULATION,commited,4.Thursday,NO,2006,21,4.EVENING,TARAVAL,-122.4774386,37.73828024
61088792,10/12/2006,ATTEMPTED,attempted,4.Thursday,NO,2006,7,1.MORNING,BAYVIEW,-122.3884161,37.7191957
61089041,10/12/2006,ATTEMPTED,attempted,4.Thursday,NO,2006,1,0.DOWN,BAYVIEW,-122.4023345,37.7414708
61089687,10/12/2006,ATTEMPTED,attempted,4.Thursday,NO,2006,11,1.MORNING,CENTRAL,-122.4093905,37.79342862
61144316,10/26/2006,JUMPING,commited,4.Thursday,NO,2006,17,2.AFTERNOON,CENTRAL,-122.4170443,37.78959528
61177527,11/02/2006,STRANGULATION,commited,4.Thursday,NO,2006,13,2.AFTERNOON,CENTRAL,-122.4158438,37.78740177
61298515,12/07/2006,LACERATION,commited,4.Thursday,NO,2006,8,1.MORNING,SOUTHERN,-122.4075459,37.78440118
61373684,12/28/2006,ATTEMPTED,attempted,4.Thursday,NO,2006,23,4.EVENING,BAYVIEW,-122.3963576,37.73033717
70140476,02/08/2007,STRANGULATION,commited,4.Thursday,NO,2007,2,0.DOWN,TENDERLOIN,-122.4117425,37.78588822
70192778,02/22/2007,STRANGULATION,commited,4.Thursday,NO,2007,11,1.MORNING,CENTRAL,-122.405284,37.79655105
70296245,03/22/2007,JUMPING,commited,4.Thursday,NO,2007,9,1.MORNING,TENDERLOIN,-122.4157217,37.78306799
70298865,03/22/2007,ATTEMPTED,attempted,4.Thursday,NO,2007,19,2.AFTERNOON,MISSION,-122.4261533,37.76061868
70654728,06/28/2007,FIREARMS,commited,4.Thursday,NO,2007,21,4.EVENING,INGLESIDE,-122.4071831,37.70880953
70754419,07/26/2007,ATTEMPTED,attempted,4.Thursday,NO,2007,9,1.MORNING,INGLESIDE,-122.4216215,37.74683674
70785072,08/02/2007,FIREARMS,commited,4.Thursday,NO,2007,11,1.MORNING,MISSION,-122.425013,37.76068794
71096161,10/25/2007,FIREARMS,commited,4.Thursday,NO,2007,6,1.MORNING,RICHMOND,-122.4624249,37.78602013
71097006,10/25/2007,ATTEMPTED,attempted,4.Thursday,NO,2007,18,2.AFTERNOON,MISSION,-122.4269556,37.76924706
71097084,10/25/2007,ATTEMPTED,attempted,4.Thursday,NO,2007,19,2.AFTERNOON,MISSION,-122.417477,37.76435775
71171014,11/15/2007,JUMPING,commited,4.Thursday,NO,2007,6,1.MORNING,NORTHERN,-122.4746476,37.80664691
80007139,01/03/2008,JUMPING,commited,4.Thursday,NO,2008,0,0.DOWN,INGLESIDE,-122.426636,37.7363217
80033225,01/10/2008,JUMPING,commited,4.Thursday,NO,2008,12,1.MORNING,NORTHERN,-122.4746476,37.80664691
80349248,04/03/2008,ATTEMPTED,attempted,4.Thursday,NO,2008,19,2.AFTERNOON,TARAVAL,-122.474171,37.71665697
80429016,04/24/2008,JUMPING,commited,4.Thursday,NO,2008,14,2.AFTERNOON,NORTHERN,-122.4746476,37.80664691
80455124,05/01/2008,JUMPING,commited,4.Thursday,NO,2008,7,1.MORNING,CENTRAL,-122.4020294,37.79191259
80458338,05/01/2008,ATTEMPTED,attempted,4.Thursday,NO,2008,22,4.EVENING,SOUTHERN,-122.4023215,37.78203871
80482785,05/08/2008,JUMPING,commited,4.Thursday,NO,2008,13,2.AFTERNOON,TENDERLOIN,-122.4072224,37.78645626
80667404,06/26/2008,ATTEMPTED,attempted,4.Thursday,NO,2008,13,2.AFTERNOON,RICHMOND,-122.4843279,37.77348188
80990540,09/18/2008,ATTEMPTED,attempted,4.Thursday,NO,2008,5,0.DOWN,PARK,-122.4449835,37.76832855
81132993,10/23/2008,ASPHYXIATION,commited,4.Thursday,NO,2008,8,1.MORNING,TARAVAL,-122.4670361,37.71520859
81243976,11/20/2008,ATTEMPTED,attempted,4.Thursday,NO,2008,18,2.AFTERNOON,TENDERLOIN,-122.4098537,37.78338624
81294076,12/04/2008,ATTEMPTED,attempted,4.Thursday,NO,2008,7,1.MORNING,INGLESIDE,-122.4441094,37.71659553
81321522,12/11/2008,STRANGULATION,commited,4.Thursday,NO,2008,11,1.MORNING,RICHMOND,-122.4913008,37.78073923
81370795,12/25/2008,FIREARMS,commited,4.Thursday,NO,2008,20,4.EVENING,NORTHERN,-122.4473291,37.79893789
90130015,02/05/2009,ATTEMPTED,attempted,4.Thursday,NO,2009,7,1.MORNING,RICHMOND,-122.468975,37.78553073
90318681,03/26/2009,FIREARMS,commited,4.Thursday,NO,2009,18,2.AFTERNOON,NORTHERN,-122.4173673,37.78286262
90370261,04/09/2009,LACERATION,commited,4.Thursday,NO,2009,1,0.DOWN,TENDERLOIN,-122.4118001,37.78408904
90398978,04/16/2009,STRANGULATION,commited,4.Thursday,NO,2009,19,2.AFTERNOON,INGLESIDE,-122.4244675,37.73606048
90453168,04/30/2009,ATTEMPTED,attempted,4.Thursday,NO,2009,22,4.EVENING,CENTRAL,-122.4117987,37.7880282
